round,train_auc,test_auc,train_logloss,test_logloss
373,1.0,0.9807994257933778,0.008019335846065886,0.2272028956086228
374,1.0,0.9808005572399366,0.007969079429607106,0.22731236954664752
375,1.0,0.9808070747575034,0.007918690101069405,0.2274691746149929
376,1.0,0.9808028476788515,0.007867188902451706,0.22764736248095876
377,1.0,0.9808259452682945,0.007817047442326086,0.22764835227360836
378,1.0,0.9808360761533368,0.0077734878602369745,0.2275855893037907
379,1.0,0.9808469524014387,0.007733041378105272,0.22753318336781392
380,1.0,0.9808518089266214,0.007692705903278772,0.2276121948947511
381,1.0,0.9808574007405534,0.007643745319720995,0.22783016146317037
382,1.0,0.9808588765183388,0.00760085588159987,0.22782824504534352
383,1.0,0.9808538084459819,0.00755920021980839,0.22794823173721568
384,1.0,0.9808657614132328,0.007518173722239191,0.22799299396611272
385,1.0,0.9808384720277423,0.0074811866522971095,0.22837037183653247
386,1.0,0.9808622700057401,0.007442270297762672,0.2283445058672521
387,1.0,0.9808757940036537,0.0073974196888335585,0.228294557737999
388,1.0,0.9808813572831253,0.007356740192830058,0.22844109415613864
389,1.0,0.9808975971383336,0.007318363201041291,0.22836346608428557
390,1.0,0.9809255954203479,0.007274315817856859,0.22820125013959972
391,1.0,0.9809473938573945,0.007236882797217141,0.2280940590875604
392,1.0,0.9809715684564354,0.007196148959967183,0.22799246921189453
393,1.0,0.980945633754706,0.007156473806588484,0.2283870053948126
394,1.0,0.9809276909406682,0.007118774356399212,0.2287430659882541
395,1.0,0.9809216654044456,0.007076187014656053,0.22887551311281024
396,1.0,0.9809453303739794,0.0070387249156925276,0.228753546110347
397,1.0,0.9809468149543654,0.007003756512868593,0.22887189673243358
398,1.0,0.9809679642103104,0.006964020563104869,0.228797792567621
399,1.0,0.9809826422211236,0.006920116783513833,0.2287557675845625
400,1.0,0.9809837053390444,0.006881061073435444,0.22893806912312015
401,1.0,0.9810061330459628,0.006847018530717679,0.22877699375267024
402,1.0,0.9810021065276584,0.00680585725978081,0.2289308489004191
403,1.0,0.9810315659344003,0.006774879879570698,0.2287876209167296
404,1.0,0.9810295288037832,0.0067373140198233525,0.22890274003176647
405,1.0,0.9810351154769384,0.006701704877256167,0.229026940821822
406,1.0,0.9810569999658103,0.006661196801240062,0.2290686869209745
407,1.0,0.981053308942016,0.006625218748158316,0.22913899383828107
408,1.0,0.9810728275367888,0.006585992937206664,0.22911088008336367
409,1.0,0.9810752843981075,0.006551263278662605,0.22931260036862153
410,1.0,0.9810818096396432,0.00651140310884803,0.22942766877126422
411,1.0,0.9811015302434473,0.006475734008096163,0.22943236572915793
412,1.0,0.9810870576461643,0.006446778164549017,0.22969756823680515
413,1.0,0.9811040846848591,0.006410747138945676,0.22962819868212145
414,1.0,0.9810859615496837,0.006379753850681681,0.22987212435861834
415,1.0,0.9810828091597704,0.006343662086476588,0.23004174273738395
416,1.0,0.9810582393275058,0.00631147146602602,0.23038412861433008
417,1.0,0.9810663533739724,0.006279163470083264,0.2304130390130095
418,1.0,0.9810736568878229,0.006246874563216312,0.23041908333037803
419,1.0,0.9810630841830861,0.006215049982907827,0.23060156647817356
420,1.0,0.9810437912596296,0.006182502753510304,0.23086629475331283
421,1.0,0.9810688236749193,0.006148387097101577,0.2308366979291604
422,1.0,0.9810731238105712,0.006118501045332028,0.2309138565170475
423,1.0,0.9810894305599611,0.0060857401151043385,0.2308700413142812
424,1.0,0.9810804907543976,0.006054577065631792,0.2311424462895591
425,1.0,0.9810709209633466,0.006024966950602666,0.23136556245219467
426,1.0,0.9810770331555838,0.0059977817671066315,0.2314053446408329
427,1.0,0.981080079997128,0.005961653429989368,0.23166523788509477
428,1.0,0.9810791328105195,0.005927624361417953,0.2317764454704599
429,1.0,0.9811075185176668,0.005891641598575105,0.23170599068622572
430,1.0,0.9811129705888473,0.005864817549630249,0.23182608675199895
431,1.0,0.9811399403750315,0.005830858608085593,0.231715272630675
432,1.0,0.9811433794817438,0.005800919205541046,0.23178110053282425
433,1.0,0.9811430522717056,0.005769927912395457,0.23191744923359547
434,1.0,0.9811710732519225,0.005736385677462007,0.23192161520245494
435,1.0,0.9811691166775702,0.005704185171535606,0.2320941593048913
436,1.0,0.9811771861773346,0.005674371171046074,0.23211163513199945
437,1.0,0.9811872002103754,0.005643796970823993,0.2321234800921462
438,1.0,0.9812095866399253,0.0056103165250961495,0.23206267466614022
439,1.0,0.9812111676221069,0.005579346285021201,0.23204723931516774
440,1.0,0.9812104040020754,0.0055473519716307445,0.23219568920430594
441,1.0,0.9811909592160918,0.005518463441902174,0.232595567894126
442,1.0,0.9811845313786565,0.005494217523901304,0.23288290116712101
443,1.0,0.9811846615575078,0.005464945368778013,0.2330068228611241
444,1.0,0.9811838031582717,0.005440317509372575,0.23310122829367208
445,1.0,0.9811832534490512,0.005415655684599605,0.23327071308327774
446,1.0,0.9811854820950181,0.005388563797423504,0.23334438176838035
447,1.0,0.981189368969276,0.0053607277331332555,0.23344297158209878
448,1.0,0.981215502567293,0.005336718234756352,0.23334987960835746
449,1.0,0.9812380425220514,0.00530890777067291,0.2332885043859314
450,1.0,0.9812386136031508,0.00528193873458752,0.23326968977938498
451,1.0,0.9812598723835472,0.005255794401634947,0.2332736006245015
452,1.0,0.9812481981204499,0.005228209771953357,0.23359882168018292
453,1.0,0.9812693172361284,0.005202435155224197,0.2335067564300474
454,1.0,0.9812733460273642,0.005175759572404669,0.23357120303424408
455,1.0,0.9812754685343305,0.005149845208456927,0.23372748374135072
456,1.0,0.9812756627746454,0.0051294752054742475,0.23391131328479514
457,1.0,0.9812729333396326,0.005105475538968716,0.23404922535706463
458,1.0,0.9812770884977244,0.005075976342020604,0.23417821336591008
459,1.0,0.9812754096547496,0.005052537209306177,0.23431908796567721
460,1.0,0.9812553802660812,0.005023447504708567,0.23469391985814303
461,1.0,0.9812697334912601,0.00499865146914581,0.23473664275017547
462,1.0,0.9812895836947185,0.004974014985227324,0.23470260066405596
463,1.0,0.9812981843179929,0.004946538108869355,0.23475193916224985
464,1.0,0.9813073030438287,0.00492047711468452,0.23479282884542746
465,1.0,0.981321263944568,0.004893978707069814,0.2348176205194735
466,1.0,0.9813579995941691,0.004871272776946774,0.2345902487398383
467,1.0,0.9813435357783642,0.004844958489482051,0.23489736949163895
468,1.0,0.9813732819929007,0.0048212773806480085,0.23485051679831273
469,1.0,0.9813832287256928,0.00480062807238516,0.23483740762891228
470,1.0,0.9814050724377912,0.00478021604864717,0.2347059870725783
471,1.0,0.9813867259205636,0.004759527602826436,0.2349997921064987
472,1.0,0.981381903931323,0.004734848287636233,0.23511776432654646
473,1.0,0.9813908861257623,0.004714005703741405,0.23517446832281652
474,1.0,0.9814016353837957,0.00468955325129682,0.2352088103582159
475,1.0,0.9813966408067073,0.004667807321982009,0.23546191024619947
476,1.0,0.9814015618970795,0.004650133996165515,0.23548528148904493
477,1.0,0.981410050646756,0.004629574651511898,0.2355934731315954
478,1.0,0.981425124330866,0.004607419910842522,0.23556059405219454
479,1.0,0.981420319960029,0.004588211872959979,0.23573843219538831
480,1.0,0.9814274605765045,0.004565897902466208,0.2357891232564059
481,1.0,0.9814316386923797,0.004545492652942242,0.23585572778186012
482,1.0,0.9814407022965136,0.004528046061149948,0.23587330880752425
483,1.0,0.9814565283518824,0.004505232278963141,0.2358904587393164
484,1.0,0.9814665145297237,0.004484709115451258,0.23581443531227425
485,1.0,0.9814919711949914,0.004462364349329447,0.23574246352756414
486,1.0,0.9814801312056638,0.004442272656407356,0.23600516329404325
487,1.0,0.9814884662714242,0.004420577488684728,0.23604617369614525
488,1.0,0.9814937322272437,0.004399709618303082,0.23607635521762377
489,1.0,0.9814674443598432,0.004383460208093526,0.23640766139637281
490,1.0,0.981447738377472,0.004365840224988524,0.23665916238979862
491,1.0,0.98144064569895,0.0043477490571112035,0.23698507262748045
492,1.0,0.9814635511824616,0.004331986674210158,0.2369046300155918
493,1.0,0.9814625565328063,0.004314405363691551,0.2368369128012361
494,1.0,0.9814830993943583,0.0042919398214291225,0.2368466741468311
495,1.0,0.9814599063264333,0.004270228453072318,0.2371855826481753
496,1.0,0.9814920481520285,0.004250311451278018,0.2370958028500157
497,1.0,0.9814935923766921,0.004230319206577799,0.23728426521632842
498,1.0,0.9815081790545961,0.004209864547306234,0.2372164380080216
499,1.0,0.9815128229003588,0.004187220763249139,0.2373570689185862
500,1.0,0.981523522455888,0.0041685854029053036,0.23730826077873057
